시간,rate
2022-04-09 00:00:00,2.0
2022-04-10 00:00:00,2.0
2022-04-11 00:00:00,0.77778
2022-04-12 00:00:00,0.5
2022-04-13 00:00:00,0.33333
2022-04-14 00:00:00,0.375
2022-04-15 00:00:00,0.43182
2022-04-16 00:00:00,0.38095
2022-04-17 00:00:00,0.24138
2022-04-18 00:00:00,0.32407
2022-04-19 00:00:00,0.38462
2022-04-20 00:00:00,0.26768
2022-04-21 00:00:00,0.29084
2022-04-22 00:00:00,0.35185
2022-04-23 00:00:00,0.31279
2022-04-24 00:00:00,0.35826
2022-04-25 00:00:00,0.33419
2022-04-26 00:00:00,0.46353
2022-04-27 00:00:00,0.33836
2022-04-28 00:00:00,0.24204
2022-04-29 00:00:00,0.20434
2022-04-30 00:00:00,0.13724
2022-05-01 00:00:00,0.09447
2022-05-02 00:00:00,0.06289
2022-05-03 00:00:00,0.02971
2022-05-04 00:00:00,-0.00048
2022-05-05 00:00:00,-0.00024
2022-05-06 00:00:00,0.02911
2022-05-07 00:00:00,-0.00444
2022-05-08 00:00:00,0.00634
2022-05-09 00:00:00,0.01167
2022-05-10 00:00:00,0.01292
2022-05-11 00:00:00,-0.00387
2022-05-12 00:00:00,-0.00823
2022-05-13 00:00:00,0.01176
2022-05-14 00:00:00,0.01435
2022-05-15 00:00:00,0.00539
2022-05-16 00:00:00,0.00938
2022-05-17 00:00:00,0.00996
2022-05-18 00:00:00,0.0
2022-05-19 00:00:00,-0.00373
