시간,rate
2022-02-05 00:00:00,52.0
2022-02-06 00:00:00,-0.90566
2022-02-07 00:00:00,1.2
2022-02-08 00:00:00,0.45455
2022-02-09 00:00:00,0.125
2022-02-10 00:00:00,0.05556
2022-02-11 00:00:00,0.15789
2022-02-12 00:00:00,0.27273
2022-02-13 00:00:00,1.0
2022-02-14 00:00:00,0.10714
2022-02-15 00:00:00,1.27419
2022-02-16 00:00:00,0.36879
2022-02-17 00:00:00,0.39896
2022-02-18 00:00:00,0.26667
2022-02-19 00:00:00,0.2076
2022-02-20 00:00:00,0.10412
2022-02-21 00:00:00,0.13158
2022-02-22 00:00:00,0.10271
2022-02-23 00:00:00,0.35149
2022-02-24 00:00:00,0.27178
2022-02-25 00:00:00,0.21779
2022-02-26 00:00:00,0.089
2022-02-27 00:00:00,0.57672
2022-02-28 00:00:00,0.22298
2022-03-01 00:00:00,0.13675
2022-03-02 00:00:00,0.03869
2022-03-03 00:00:00,-0.02269
2022-03-04 00:00:00,0.34893
