시간,rate
2022-04-27 00:00:00,3.33333
2022-04-28 00:00:00,0.46154
2022-04-29 00:00:00,0.31579
2022-04-30 00:00:00,0.48
2022-05-01 00:00:00,0.35135
2022-05-02 00:00:00,0.54
2022-05-03 00:00:00,0.36364
2022-05-04 00:00:00,-0.27619
2022-05-05 00:00:00,1.72368
2022-05-06 00:00:00,0.55072
2022-05-07 00:00:00,0.41121
2022-05-08 00:00:00,0.36865
2022-05-09 00:00:00,0.51613
2022-05-10 00:00:00,0.28298
2022-05-11 00:00:00,0.33831
2022-05-12 00:00:00,0.24969
2022-05-13 00:00:00,0.11998
2022-05-14 00:00:00,0.16113
2022-05-15 00:00:00,0.10637
2022-05-16 00:00:00,0.06651
2022-05-17 00:00:00,0.09015
2022-05-18 00:00:00,0.08625
2022-05-19 00:00:00,-0.05402
2022-05-20 00:00:00,-0.29766
2022-05-21 00:00:00,0.1462
2022-05-22 00:00:00,0.12791
2022-05-23 00:00:00,0.14803
