시간,rate
2022-03-23 00:00:00,0.0
2022-03-24 00:00:00,0.75
2022-03-25 00:00:00,0.0
2022-03-26 00:00:00,0.28571
2022-03-27 00:00:00,0.0
2022-03-28 00:00:00,0.11111
2022-03-29 00:00:00,0.0
2022-03-30 00:00:00,0.0
2022-03-31 00:00:00,0.3
2022-04-01 00:00:00,1.92308
2022-04-02 00:00:00,0.68421
2022-04-03 00:00:00,0.60938
2022-04-04 00:00:00,0.48544
2022-04-05 00:00:00,0.15033
2022-04-06 00:00:00,0.14773
2022-04-07 00:00:00,0.56436
2022-04-08 00:00:00,0.17722
2022-04-09 00:00:00,0.72043
2022-04-10 00:00:00,0.525
2022-04-11 00:00:00,0.22951
2022-04-12 00:00:00,0.51417
2022-04-13 00:00:00,0.39571
