시간,rate
2021-04-18 00:00:00,0.33333
2021-04-19 00:00:00,0.5
2021-04-20 00:00:00,0.5
2021-04-21 00:00:00,0.33333
2021-04-22 00:00:00,0.33333
2021-04-23 00:00:00,0.3125
2021-04-24 00:00:00,0.28571
2021-04-25 00:00:00,0.22222
2021-04-26 00:00:00,0.30303
2021-04-27 00:00:00,0.16279
2021-04-28 00:00:00,0.12
2021-04-29 00:00:00,0.23214
2021-04-30 00:00:00,0.24638
2021-05-01 00:00:00,0.23256
2021-05-02 00:00:00,0.20755
2021-05-03 00:00:00,0.42188
2021-05-04 00:00:00,0.23626
2021-05-05 00:00:00,0.2
2021-05-06 00:00:00,0.25926
2021-05-07 00:00:00,0.17353
2021-05-08 00:00:00,0.23308
2021-05-09 00:00:00,0.21545
2021-05-10 00:00:00,0.20736
2021-05-11 00:00:00,0.18698
2021-05-12 00:00:00,0.19603
2021-05-13 00:00:00,0.2039
2021-05-14 00:00:00,0.26499
2021-05-15 00:00:00,0.12044
2021-05-16 00:00:00,0.07204
2021-05-17 00:00:00,0.01813
2021-05-18 00:00:00,0.0131
2021-05-19 00:00:00,0.00672
2021-05-20 00:00:00,0.019
2021-05-21 00:00:00,-0.00806
2021-05-22 00:00:00,0.00254
2021-05-23 00:00:00,0.0147
2021-05-24 00:00:00,0.00649
2021-05-25 00:00:00,-0.02035
2021-05-26 00:00:00,-0.05775
2021-05-27 00:00:00,-0.10914
