시간,rate
2021-04-28 00:00:00,1.5
2021-04-29 00:00:00,0.1
2021-04-30 00:00:00,0.36364
2021-05-01 00:00:00,0.8
2021-05-02 00:00:00,0.44444
2021-05-03 00:00:00,0.33333
2021-05-04 00:00:00,0.42308
2021-05-05 00:00:00,0.25676
2021-05-06 00:00:00,0.26882
2021-05-07 00:00:00,0.25424
2021-05-08 00:00:00,0.24324
2021-05-09 00:00:00,0.31522
2021-05-10 00:00:00,0.28926
2021-05-11 00:00:00,0.37821
2021-05-12 00:00:00,0.32093
2021-05-13 00:00:00,0.25176
2021-05-14 00:00:00,0.19409
2021-05-15 00:00:00,0.26031
2021-05-16 00:00:00,0.1757
2021-05-17 00:00:00,0.19714
2021-05-18 00:00:00,0.1992
2021-05-19 00:00:00,0.10244
2021-05-20 00:00:00,0.06178
2021-05-21 00:00:00,0.04257
2021-05-22 00:00:00,0.0186
2021-05-23 00:00:00,0.01247
2021-05-24 00:00:00,0.00924
2021-05-25 00:00:00,0.00392
2021-05-26 00:00:00,0.02562
2021-05-27 00:00:00,0.0
2021-05-28 00:00:00,0.0
2021-05-29 00:00:00,-0.0072
2021-05-30 00:00:00,-0.01407
