시간,rate
2021-06-05 00:00:00,1.28571
2021-06-06 00:00:00,0.1875
2021-06-07 00:00:00,0.31579
2021-06-08 00:00:00,0.36
2021-06-09 00:00:00,0.32353
2021-06-10 00:00:00,0.53333
2021-06-11 00:00:00,0.27536
2021-06-12 00:00:00,0.38636
2021-06-13 00:00:00,0.36066
2021-06-14 00:00:00,0.35542
2021-06-15 00:00:00,0.38667
2021-06-16 00:00:00,0.37179
2021-06-17 00:00:00,0.22196
2021-06-18 00:00:00,0.31166
2021-06-19 00:00:00,0.293
2021-06-20 00:00:00,0.28298
2021-06-21 00:00:00,0.20123
2021-06-22 00:00:00,0.2575
2021-06-23 00:00:00,0.17627
2021-06-24 00:00:00,0.16716
2021-06-25 00:00:00,0.16864
2021-06-26 00:00:00,0.22009
2021-06-27 00:00:00,0.10698
2021-06-28 00:00:00,0.01557
2021-06-29 00:00:00,0.17499
2021-06-30 00:00:00,0.05512
