시간,rate
2021-06-04 00:00:00,-0.5
2021-06-05 00:00:00,1.0
2021-06-06 00:00:00,0.5
2021-06-07 00:00:00,0.0
2021-06-08 00:00:00,0.66667
2021-06-09 00:00:00,0.6
2021-06-10 00:00:00,0.625
2021-06-11 00:00:00,0.46154
2021-06-12 00:00:00,0.31579
2021-06-13 00:00:00,0.44
2021-06-14 00:00:00,0.52778
2021-06-15 00:00:00,0.27273
2021-06-16 00:00:00,0.24286
2021-06-17 00:00:00,0.29885
2021-06-18 00:00:00,0.29204
2021-06-19 00:00:00,0.25342
2021-06-20 00:00:00,0.15847
2021-06-21 00:00:00,0.25943
2021-06-22 00:00:00,0.1236
2021-06-23 00:00:00,0.05
2021-06-24 00:00:00,0.02857
2021-06-25 00:00:00,0.02469
2021-06-26 00:00:00,0.0753
2021-06-27 00:00:00,-0.0028
2021-06-28 00:00:00,0.0
2021-06-29 00:00:00,0.02809
2021-06-30 00:00:00,-0.01639
2021-07-01 00:00:00,0.02222
2021-07-02 00:00:00,0.01902
2021-07-03 00:00:00,0.00533
2021-07-04 00:00:00,-0.03714
2021-07-05 00:00:00,0.14876
2021-07-06 00:00:00,0.09113
2021-07-07 00:00:00,0.04835
2021-07-08 00:00:00,0.04403
2021-07-09 00:00:00,-0.03213
2021-07-10 00:00:00,-0.05602
2021-07-11 00:00:00,-0.02637
2021-07-12 00:00:00,-0.02483
2021-07-13 00:00:00,0.19213
2021-07-14 00:00:00,-0.00971
2021-07-15 00:00:00,0.06471
