시간,rate
2022-02-06 00:00:00,1.5
2022-02-07 00:00:00,1.0
2022-02-08 00:00:00,0.4
2022-02-09 00:00:00,0.0
2022-02-10 00:00:00,0.42857
2022-02-11 00:00:00,0.15
2022-02-12 00:00:00,1.04348
2022-02-13 00:00:00,0.55319
2022-02-14 00:00:00,0.39726
2022-02-15 00:00:00,0.0
2022-02-16 00:00:00,0.51961
2022-02-17 00:00:00,0.41935
2022-02-18 00:00:00,0.30909
2022-02-19 00:00:00,0.41667
2022-02-20 00:00:00,0.26961
2022-02-21 00:00:00,0.32046
2022-02-22 00:00:00,0.38158
2022-02-23 00:00:00,0.42116
2022-02-24 00:00:00,0.23455
2022-02-25 00:00:00,0.28709
2022-02-26 00:00:00,0.23149
2022-02-27 00:00:00,0.2226
2022-02-28 00:00:00,0.03673
2022-03-01 00:00:00,0.02071
2022-03-02 00:00:00,0.26412
2022-03-03 00:00:00,-0.1645
2022-03-04 00:00:00,0.18713
