시간,rate
2022-03-23 00:00:00,0.4
2022-03-24 00:00:00,0.07143
2022-03-25 00:00:00,0.13333
2022-03-26 00:00:00,0.47059
2022-03-27 00:00:00,0.4
2022-03-28 00:00:00,0.57143
2022-03-29 00:00:00,0.49091
2022-03-30 00:00:00,0.21951
2022-03-31 00:00:00,0.48
2022-04-01 00:00:00,0.77703
2022-04-02 00:00:00,0.57795
2022-04-03 00:00:00,0.32771
2022-04-04 00:00:00,0.44102
2022-04-05 00:00:00,0.233
2022-04-06 00:00:00,0.26558
2022-04-07 00:00:00,0.42776
2022-04-08 00:00:00,0.28208
2022-04-09 00:00:00,0.11023
2022-04-10 00:00:00,0.12589
2022-04-11 00:00:00,0.18166
2022-04-12 00:00:00,0.09403
2022-04-13 00:00:00,0.03574
