시간,rate
2021-03-27 00:00:00,1.0
2021-03-28 00:00:00,0.16667
2021-03-29 00:00:00,0.28571
2021-03-30 00:00:00,0.66667
2021-03-31 00:00:00,0.4
2021-04-01 00:00:00,0.19048
2021-04-02 00:00:00,0.28
2021-04-03 00:00:00,0.21875
2021-04-04 00:00:00,0.30769
2021-04-05 00:00:00,0.15686
2021-04-06 00:00:00,0.23729
2021-04-07 00:00:00,0.23288
2021-04-08 00:00:00,0.32222
2021-04-09 00:00:00,0.21849
2021-04-10 00:00:00,0.42069
2021-04-11 00:00:00,0.24757
2021-04-12 00:00:00,0.14397
2021-04-13 00:00:00,0.18367
2021-04-14 00:00:00,0.23276
2021-04-15 00:00:00,0.17949
2021-04-16 00:00:00,0.22332
2021-04-17 00:00:00,0.22132
2021-04-18 00:00:00,0.19577
2021-04-19 00:00:00,0.1604
2021-04-20 00:00:00,0.1449
2021-04-21 00:00:00,0.30558
2021-04-22 00:00:00,0.13329
2021-04-23 00:00:00,0.05346
2021-04-24 00:00:00,0.07692
