시간,rate
2021-03-27 00:00:00,0.41667
2021-03-28 00:00:00,0.23529
2021-03-29 00:00:00,0.14286
2021-03-30 00:00:00,0.16667
2021-03-31 00:00:00,0.32143
2021-04-01 00:00:00,0.21622
2021-04-02 00:00:00,0.28889
2021-04-03 00:00:00,0.22414
2021-04-04 00:00:00,0.16901
2021-04-05 00:00:00,0.22892
2021-04-06 00:00:00,0.20588
2021-04-07 00:00:00,0.1626
2021-04-08 00:00:00,0.25175
2021-04-09 00:00:00,0.28492
2021-04-10 00:00:00,0.18696
2021-04-11 00:00:00,0.18681
2021-04-12 00:00:00,0.18827
2021-04-13 00:00:00,0.1974
2021-04-14 00:00:00,0.20607
2021-04-15 00:00:00,0.20504
2021-04-16 00:00:00,0.20448
2021-04-17 00:00:00,0.21066
2021-04-18 00:00:00,0.21494
2021-04-19 00:00:00,0.23252
2021-04-20 00:00:00,0.1784
2021-04-21 00:00:00,0.32599
2021-04-22 00:00:00,0.14217
2021-04-23 00:00:00,0.08196
2021-04-24 00:00:00,0.1515
