시간,rate
2022-04-26 00:00:00,0.33333
2022-04-27 00:00:00,0.25
2022-04-28 00:00:00,0.4
2022-04-29 00:00:00,0.5
2022-04-30 00:00:00,0.42857
2022-05-01 00:00:00,0.23333
2022-05-02 00:00:00,0.40541
2022-05-03 00:00:00,0.25
2022-05-04 00:00:00,0.27692
2022-05-05 00:00:00,0.3494
2022-05-06 00:00:00,0.375
2022-05-07 00:00:00,0.27273
2022-05-08 00:00:00,0.32653
2022-05-09 00:00:00,0.35
2022-05-10 00:00:00,0.30199
2022-05-11 00:00:00,0.29322
2022-05-12 00:00:00,0.20812
2022-05-13 00:00:00,0.17087
2022-05-14 00:00:00,0.16627
2022-05-15 00:00:00,0.18154
2022-05-16 00:00:00,0.27083
2022-05-17 00:00:00,0.2015
2022-05-18 00:00:00,0.1046
2022-05-19 00:00:00,0.13433
2022-05-20 00:00:00,0.05309
2022-05-21 00:00:00,0.07626
2022-05-22 00:00:00,0.09367
2022-05-23 00:00:00,0.0604
2022-05-24 00:00:00,-0.00932
2022-05-25 00:00:00,0.09652
2022-05-26 00:00:00,0.01938
2022-05-27 00:00:00,0.0399
