시간,rate
2022-04-29 00:00:00,0.25
2022-04-30 00:00:00,-0.2
2022-05-01 00:00:00,0.5
2022-05-02 00:00:00,0.5
2022-05-03 00:00:00,0.11111
2022-05-04 00:00:00,0.1
2022-05-05 00:00:00,-0.09091
2022-05-06 00:00:00,0.3
2022-05-07 00:00:00,0.76923
2022-05-08 00:00:00,-0.04348
2022-05-09 00:00:00,1.22727
2022-05-10 00:00:00,0.08163
2022-05-11 00:00:00,0.30189
2022-05-12 00:00:00,0.31884
2022-05-13 00:00:00,0.27473
2022-05-14 00:00:00,0.57759
2022-05-15 00:00:00,1.18579
2022-05-16 00:00:00,0.4575
2022-05-17 00:00:00,0.47684
2022-05-18 00:00:00,0.55981
2022-05-19 00:00:00,0.38868
2022-05-20 00:00:00,0.32708
2022-05-21 00:00:00,0.56848
2022-05-22 00:00:00,0.22746
2022-05-23 00:00:00,0.16978
