시간,rate
2021-09-04 00:00:00,0.42857
2021-09-05 00:00:00,0.2
2021-09-06 00:00:00,0.25
2021-09-07 00:00:00,0.26667
2021-09-08 00:00:00,0.26316
2021-09-09 00:00:00,0.29167
2021-09-10 00:00:00,0.32258
2021-09-11 00:00:00,0.43902
2021-09-12 00:00:00,0.18644
2021-09-13 00:00:00,0.22857
2021-09-14 00:00:00,0.39535
2021-09-15 00:00:00,0.325
2021-09-16 00:00:00,0.24528
2021-09-17 00:00:00,0.28788
2021-09-18 00:00:00,0.30196
2021-09-19 00:00:00,0.28313
2021-09-20 00:00:00,0.26761
2021-09-21 00:00:00,0.22222
2021-09-22 00:00:00,0.19697
2021-09-23 00:00:00,0.25316
2021-09-24 00:00:00,0.27374
2021-09-25 00:00:00,0.21967
2021-09-26 00:00:00,0.09103
2021-09-27 00:00:00,0.10727
2021-09-28 00:00:00,0.04575
2021-09-29 00:00:00,0.04272
2021-09-30 00:00:00,0.18509
2021-10-01 00:00:00,0.13703
2021-10-02 00:00:00,0.11941
2021-10-03 00:00:00,0.03992
2021-10-04 00:00:00,0.03084
2021-10-05 00:00:00,0.01923
2021-10-06 00:00:00,0.00809
2021-10-07 00:00:00,0.04367
2021-10-08 00:00:00,0.02847
2021-10-09 00:00:00,0.00775
2021-10-10 00:00:00,0.01511
2021-10-11 00:00:00,-0.00054
2021-10-12 00:00:00,0.00271
2021-10-13 00:00:00,-0.12176
2021-10-14 00:00:00,-0.19059
2021-10-15 00:00:00,-0.13749
