시간,rate
2021-04-07 00:00:00,1.0
2021-04-08 00:00:00,0.75
2021-04-09 00:00:00,0.35714
2021-04-10 00:00:00,0.36842
2021-04-11 00:00:00,0.34615
2021-04-12 00:00:00,0.31429
2021-04-13 00:00:00,0.26087
2021-04-14 00:00:00,0.2931
2021-04-15 00:00:00,0.38667
2021-04-16 00:00:00,0.29808
2021-04-17 00:00:00,0.27407
2021-04-18 00:00:00,0.27907
2021-04-19 00:00:00,0.36818
2021-04-20 00:00:00,0.32226
2021-04-21 00:00:00,0.15327
2021-04-22 00:00:00,0.22658
2021-04-23 00:00:00,0.12611
2021-04-24 00:00:00,0.07256
2021-04-25 00:00:00,0.07206
2021-04-26 00:00:00,0.02195
2021-04-27 00:00:00,0.0094
2021-04-28 00:00:00,0.0266
2021-04-29 00:00:00,0.00777
2021-04-30 00:00:00,-0.04113
2021-05-01 00:00:00,-0.0429
2021-05-02 00:00:00,-0.0028
2021-05-03 00:00:00,-0.01966
2021-05-04 00:00:00,-0.04728
2021-05-05 00:00:00,0.0
2021-05-06 00:00:00,-0.16541
2021-05-07 00:00:00,-0.0955
2021-05-08 00:00:00,-0.08765
2021-05-09 00:00:00,-0.12664
2021-05-10 00:00:00,-0.065
2021-05-11 00:00:00,-0.09893
2021-05-12 00:00:00,-0.04154
2021-05-13 00:00:00,0.02786
2021-05-14 00:00:00,0.00301
2021-05-15 00:00:00,-0.01802
2021-05-16 00:00:00,-0.05505
2021-05-17 00:00:00,-0.11003
2021-05-18 00:00:00,-0.02182
