시간,rate
2021-06-05 00:00:00,0.25
2021-06-06 00:00:00,0.45
2021-06-07 00:00:00,0.27586
2021-06-08 00:00:00,0.35135
2021-06-09 00:00:00,0.22
2021-06-10 00:00:00,0.34426
2021-06-11 00:00:00,0.28049
2021-06-12 00:00:00,0.47619
2021-06-13 00:00:00,0.41935
2021-06-14 00:00:00,0.30909
2021-06-15 00:00:00,0.41667
2021-06-16 00:00:00,0.26961
2021-06-17 00:00:00,0.32046
2021-06-18 00:00:00,0.31871
2021-06-19 00:00:00,0.33925
2021-06-20 00:00:00,0.14238
2021-06-21 00:00:00,0.35217
2021-06-22 00:00:00,0.13773
2021-06-23 00:00:00,0.05181
2021-06-24 00:00:00,0.24989
2021-06-25 00:00:00,0.10283
2021-06-26 00:00:00,0.16602
2021-06-27 00:00:00,-0.02647
2021-06-28 00:00:00,-0.10389
2021-06-29 00:00:00,-0.1236
2021-06-30 00:00:00,-0.25692
