시간,rate
2021-03-29 00:00:00,0.33333
2021-03-30 00:00:00,0.25
2021-03-31 00:00:00,0.7
2021-04-01 00:00:00,0.23529
2021-04-02 00:00:00,0.38095
2021-04-03 00:00:00,0.2069
2021-04-04 00:00:00,0.25714
2021-04-05 00:00:00,0.36364
2021-04-06 00:00:00,0.21667
2021-04-07 00:00:00,0.19178
2021-04-08 00:00:00,0.63218
2021-04-09 00:00:00,0.28873
2021-04-10 00:00:00,0.14208
2021-04-11 00:00:00,0.1866
2021-04-12 00:00:00,0.45565
2021-04-13 00:00:00,0.19945
2021-04-14 00:00:00,0.22864
2021-04-15 00:00:00,0.28571
2021-04-16 00:00:00,0.26754
2021-04-17 00:00:00,0.21915
2021-04-18 00:00:00,0.18448
2021-04-19 00:00:00,0.23642
2021-04-20 00:00:00,0.14922
2021-04-21 00:00:00,0.26869
2021-04-22 00:00:00,0.15463
2021-04-23 00:00:00,0.05641
2021-04-24 00:00:00,0.10025
